key_id,press_time,release_time
s,1789058457.8783803,1789058457.9808218
Key.space,1789058458.0075128,1789058458.068625
Key.shift,1789058458.0645611,1789058458.1730485
w,1789058458.2391052,1789058458.3517277
e,1789058458.4347908,1789058458.4875476
h,1789058458.5735934,1789058458.6293476
n,1789058458.7515173,1789058458.800278
Key.space,1789058458.909827,1789058458.9605556
Key.shift,1789058458.9756558,1789058459.0883682
Key.backspace,1789058459.2764084,1789058459.3425918
Key.backspace,1789058459.4163837,1789058459.4923909
Key.backspace,1789058459.560359,1789058459.6212838
Key.backspace,1789058459.692636,1789058459.7865603
h,1789058459.8094928,1789058459.9116018
e,1789058459.8590446,1789058459.986989
n,1789058460.0317225,1789058460.091549
Key.space,1789058460.5957112,1789058460.6810024
Key.shift,1789058460.6820135,1789058461.0745542
Key.backspace,1789058461.1541476,1789058461.2157938
Key.backspace,1789058461.297849,1789058461.3603253
Key.backspace,1789058461.4381325,1789058461.509601
Key.backspace,1789058461.5746908,1789058461.6269186
Key.backspace,1789058461.7282965,1789058461.7758765
Key.shift,1789058462.1014516,1789058462.656242
w,1789058462.812341,1789058462.9287007
e,1789058462.8920038,1789058462.9441648
h,1789058463.0464678,1789058463.179787
n,1789058463.3311858,1789058463.3994176
Key.backspace,1789058463.8727195,1789058463.9328525
Key.backspace,1789058464.0034845,1789058464.0615413
Key.backspace,1789058464.130663,1789058464.215822
h,1789058464.1759725,1789058464.3126578
e,1789058464.2794688,1789058464.3923986
n,1789058464.437945,1789058464.5062294
Key.space,1789058464.6361141,1789058464.6876614
a,1789058464.9184055,1789058465.0093443
m,1789058465.0127442,1789058465.08728
Key.space,1789058465.1825943,1789058465.2528198
Key.shift,1789058465.174525,1789058465.3850262
Key.space,1789058465.4826214,1789058465.5612319
s,1789058465.5556667,1789058465.6720932
t,1789058465.6609335,1789058465.7464006
o,1789058465.7658207,1789058465.8182802
p,1789058465.9324892,1789058466.0182626
Key.space,1789058466.1656544,1789058466.2404904
p,1789058466.537204,1789058466.6324115
e,1789058466.6149879,1789058466.7190351
n,1789058466.7590606,1789058466.8252342
n,1789058466.8853076,1789058466.9773002
i,1789058467.0275247,1789058467.106908
n,1789058467.1336598,1789058467.1988919
g,1789058467.1817017,1789058467.2588458
Key.space,1789058467.3562572,1789058467.428362
Key.backspace,1789058467.8264942,1789058467.892104
Key.backspace,1789058467.9581115,1789058468.0601108
Key.space,1789058468.2866323,1789058468.3891997
e,1789058468.7372737,1789058468.8394032
m,1789058468.8428726,1789058468.946449
"""",1789058462.5822248,1789058472.057144
Key.shift,1789058471.5671842,1789058472.0626776
Key.space,1789058472.2147348,1789058472.2755277
w,1789058472.3399026,1789058472.448293
o,1789058472.4492936,1789058472.549579
m,1789058472.6038098,1789058472.6747603
",",1789058472.6048563,1789058472.6753123
e,1789058472.713859,1789058472.8098385
n,1789058472.929781,1789058473.014563
Key.backspace,1789058473.4791691,1789058473.5453167
Key.backspace,1789058473.6013098,1789058473.6907709
Key.backspace,1789058473.737054,1789058473.8535442
e,1789058473.8811495,1789058474.003117
n,1789058474.0427713,1789058474.1078203
Key.space,1789058474.223886,1789058474.3103096
a,1789058474.5344808,1789058474.6605334
r,1789058474.8439732,1789058474.940886
e,1789058474.9124882,1789058475.039524
Key.space,1789058475.0753722,1789058475.159625
c,1789058475.2994533,1789058475.3593898
a,1789058475.3808234,1789058475.4728348
u,1789058475.4962134,1789058475.5770872
g,1789058475.6413636,1789058475.7148228
h,1789058475.8305173,1789058475.8982098
t,1789058475.9275672,1789058475.9839191
Key.space,1789058476.034166,1789058476.1024313
i,1789058476.1658938,1789058476.2883096
n,1789058476.2680073,1789058476.3284166
Key.space,1789058476.4242349,1789058476.4717486
w,1789058476.5103443,1789058476.6649399
e,1789058476.6043077,1789058476.7068257
b,1789058476.7175207,1789058476.7910907
Key.space,1789058476.9114168,1789058476.9732797
s,1789058477.1087909,1789058477.182975
p,1789058477.1972194,1789058477.287552
i,1789058477.4661403,1789058477.4973714
n,1789058477.586578,1789058477.6597123
Key.space,1789058477.8181524,1789058477.9333515
e,1789058478.0021594,1789058478.1002374
m,1789058478.1160476,1789058478.1884012
Key.space,1789058478.307714,1789058478.3880892
a,1789058478.4023564,1789058478.5086212
n,1789058478.5192904,1789058478.5813527
d,1789058478.6173656,1789058478.6888154
Key.space,1789058478.700534,1789058478.7395897
h,1789058478.898799,1789058478.9729018
a,1789058479.0296056,1789058479.1167629
u,1789058479.1452193,1789058479.2454457
k,1789058479.401488,1789058479.449493
Key.space,1789058479.5945408,1789058479.6723542
v,1789058479.7794862,1789058479.878527
e,1789058479.8375196,1789058479.9920144
n,1789058480.1018572,1789058480.18989
o,1789058480.240196,1789058480.3757324
m,1789058480.3969712,1789058480.4588315
Key.space,1789058480.6195436,1789058480.667589
a,1789058480.799568,1789058480.8756933
d,1789058480.9389427,1789058481.0274174
r,1789058481.1660812,1789058481.2686508
e,1789058481.2404869,1789058481.342175
n,1789058481.3961093,1789058481.4941943
a,1789058481.8981934,1789058481.96945
l,1789058482.011181,1789058482.0995364
u,1789058482.2535985,1789058482.326896
i,1789058482.2535985,1789058482.343145
n,1789058482.597165,1789058482.7123158
Key.backspace,1789058482.8841236,1789058482.941968
Key.backspace,1789058483.0122466,1789058483.0757875
Key.backspace,1789058483.1238265,1789058483.216249
u,1789058483.4026725,1789058483.4724748
i,1789058483.4026725,1789058483.4724748
b,1789058483.5403478,1789058483.6101265
Key.space,1789058483.718972,1789058483.7893474
Key.backspace,1789058483.9868348,1789058484.0435414
Key.backspace,1789058484.1274593,1789058484.1829686
Key.backspace,1789058484.257379,1789058484.3154323
Key.backspace,1789058484.39923,1789058484.4672415
u,1789058484.7023282,1789058484.8121717
i,1789058484.7023282,1789058484.8138955
b,1789058484.8642247,1789058484.9579706
Key.backspace,1789058485.2165418,1789058485.2796009
Key.backspace,1789058485.3503113,1789058485.4203029
Key.backspace,1789058485.4901128,1789058485.5812044
i,1789058486.1828663,1789058486.2612336
n,1789058486.3494005,1789058486.4165645
Key.space,1789058486.5325387,1789058486.587969
s,1789058486.6718516,1789058486.7625315
h,1789058486.7979484,1789058486.9400558
o,1789058486.9413435,1789058487.0528247
t,1789058487.0223591,1789058487.1368933
s,1789058487.1202555,1789058487.2185638
Key.space,1789058487.2360609,1789058487.3002846
o,1789058487.3736959,1789058487.449645
f,1789058487.4992945,1789058487.587631
Key.space,1789058487.769223,1789058487.8154385
p,1789058487.919243,1789058488.016812
e,1789058488.0178638,1789058488.083534
n,1789058488.166616,1789058488.2491827
i,1789058488.3312058,1789058488.4333677
c,1789058488.4698896,1789058488.526411
i,1789058488.6343424,1789058488.7238238
l,1789058488.8726003,1789058488.928242
l,1789058489.023093,1789058489.0536878
i,1789058489.1624513,1789058489.2436113
n,1789058489.2829027,1789058489.3428175
Key.space,1789058489.4414232,1789058489.514861
c,1789058490.2426445,1789058490.320107
o,1789058490.3225403,1789058490.4166117
u,1789058490.493759,1789058490.5500557
l,1789058490.6802652,1789058490.7514884
Key.space,1789058491.184785,1789058491.252264
d,1789058491.2502236,1789058491.3171947
Key.backspace,1789058491.5094223,1789058491.5764534
Key.backspace,1789058491.644541,1789058491.7439744
d,1789058491.8066382,1789058491.8922818
Key.space,1789058491.960526,1789058492.03329
n,1789058492.316619,1789058492.3938205
o,1789058492.448885,1789058492.5412014
t,1789058492.5412014,1789058492.6147876
Key.space,1789058492.731088,1789058492.823359
g,1789058492.8426583,1789058492.936877
e,1789058492.8965309,1789058493.0602014
t,1789058493.041621,1789058493.1110923
Key.space,1789058493.131147,1789058493.2276387
t,1789058493.472497,1789058493.5692265
h,1789058493.5600307,1789058493.6377656
e,1789058493.6682413,1789058493.76009
Key.space,1789058493.7858956,1789058493.8417194
i,1789058494.0221922,1789058494.0925336
l,1789058494.2580972,1789058494.297703
l,1789058494.356815,1789058494.437695
i,1789058494.5487518,1789058494.6389472
n,1789058494.6846778,1789058494.741654
Key.space,1789058494.8090734,1789058494.9075322
t,1789058494.9467876,1789058495.0270236
o,1789058495.0280275,1789058495.096461
Key.space,1789058495.1739697,1789058495.254394
s,1789058495.3054602,1789058495.4079812
t,1789058495.3907194,1789058495.4703898
o,1789058495.4905093,1789058495.5507293
p,1789058495.6424634,1789058495.7406378
Key.space,1789058496.2575135,1789058496.3429246
a,1789058496.384704,1789058496.4872487
m,1789058496.5491471,1789058496.6131525
o,1789058496.9746692,1789058497.068174
x,1789058497.188444,1789058497.2773747
c,1789058497.3797038,1789058497.4301512
i,1789058497.5223818,1789058497.6216087
Key.backspace,1789058498.1211724,1789058498.176929
Key.backspace,1789058498.2514431,1789058498.360099
i,1789058498.5467796,1789058498.6154845
c,1789058498.6919608,1789058498.772608
i,1789058499.1286182,1789058499.2125275
l,1789058499.4812095,1789058499.5311604
l,1789058499.598853,1789058499.671221
u,1789058499.8014958,1789058499.8716054
i,1789058499.801999,1789058499.8887877
n,1789058499.955105,1789058500.0230196
Key.space,1789058500.1325138,1789058500.1916723
Key.backspace,1789058500.4525926,1789058500.536521
Key.backspace,1789058500.596347,1789058500.6562326
Key.backspace,1789058500.7256522,1789058500.8105602
Key.backspace,1789058500.8438404,1789058500.9642572
i,1789058501.1614723,1789058501.2552228
n,1789058501.4114387,1789058501.4916945
',1789058501.6694582,1789058501.7290864
s,1789058501.8439806,1789058501.940517
Key.space,1789058502.0600784,1789058502.1322126
j,1789058502.6850224,1789058502.755414
k,1789058502.6860557,1789058502.755414
Key.backspace,1789058503.693326,1789058503.7507133
u,1789058503.9087803,1789058503.9926128
s,1789058504.1005275,1789058504.2262304
t,1789058504.180221,1789058504.2759035
Key.space,1789058504.3117533,1789058504.39571
n,1789058504.8190196,1789058504.8895767
o,1789058505.0074015,1789058505.090852
t,1789058505.0750692,1789058505.141094
Key.space,1789058505.2655535,1789058505.3323607
g,1789058507.28587,1789058507.3598893
o,1789058507.3904366,1789058507.4577732
o,1789058507.5765588,1789058507.603956
Key.backspace,1789058507.894038,1789058507.977998
Key.backspace,1789058508.051772,1789058508.1180713
Key.backspace,1789058508.8295121,1789058508.939327
r,1789058510.2072737,1789058510.3472207
e,1789058510.2994866,1789058510.4074478
a,1789058510.3316453,1789058510.4570456
;,1789058510.625375,1789058510.695722
Key.backspace,1789058511.0718088,1789058511.1601086
;,1789058511.2622244,1789058511.3363724
l,1789058511.2989469,1789058511.3368878
Key.backspace,1789058511.6682684,1789058511.7567708
Key.backspace,1789058511.8093286,1789058511.9134965
l,1789058511.9814641,1789058512.1047099
Key.space,1789058513.356286,1789058513.4538589
e,1789058513.6073976,1789058513.7053335
n,1789058514.0111363,1789058514.1013467
0,1789058514.2950919,1789058514.384001
u,1789058514.82673,1789058514.8781059
Key.backspace,1789058515.2389212,1789058515.3047616
Key.backspace,1789058515.5368254,1789058515.6351914
o,1789058515.7337282,1789058515.83498
u,1789058515.980542,1789058516.0644557
g,1789058516.1064525,1789058516.1799746
h,1789058516.235748,1789058516.3064418
.,1789058517.1435785,1789058517.2307086
g,1789058554.995466,1789058555.0222242
t,1789058554.9805334,1789058555.0680614
Key.backspace,1789058555.5786955,1789058555.6766658
h,1789058556.1839113,1789058556.2700396
e,1789058556.2839458,1789058556.418966
Key.space,1789058556.4021928,1789058556.4741852
c,1789058556.484516,1789058556.548389
r,1789058556.657401,1789058556.7130766
i,1789058556.7141232,1789058556.8222916
m,1789058556.8045897,1789058556.9187233
i,1789058556.9839594,1789058557.073208
n,1789058557.1191232,1789058557.1933763
a,1789058557.29851,1789058557.3674574
;,1789058557.4372368,1789058557.5248132
Key.space,1789058557.785298,1789058557.8311129
Key.backspace,1789058558.0424004,1789058558.0846946
Key.backspace,1789058558.1550663,1789058558.2496524
l,1789058558.5615537,1789058558.638394
Key.space,1789058558.7850945,1789058558.8513958
c,1789058558.8787098,1789058558.951343
o,1789058558.9653406,1789058559.0530322
p,1789058559.1514676,1789058559.2313962
Key.space,1789058559.330618,1789058559.4116209
k,1789058559.524928,1789058559.606007
i,1789058559.6903815,1789058559.7605274
l,1789058559.8865952,1789058559.9280124
;,1789058559.8865952,1789058559.929013
l,1789058560.0060954,1789058560.0681694
;,1789058560.0071182,1789058560.0687919
Key.backspace,1789058560.4574025,1789058560.4934244
Key.backspace,1789058560.5653439,1789058560.642554
Key.backspace,1789058560.7090604,1789058560.8109572
l,1789058561.652583,1789058561.739861
i,1789058561.8586538,1789058561.974519
n,1789058561.992594,1789058562.059887
Key.space,1789058564.517166,1789058564.6415207
h,1789058564.7965064,1789058564.879747
i,1789058564.9122448,1789058564.9744864
p,1789058565.0858445,1789058565.192629
h,1789058565.2205215,1789058565.299968
o,1789058565.3202293,1789058565.3803926
p,1789058565.4683354,1789058565.552555
Key.space,1789058575.0852485,1789058575.1507564
v,1789058575.2032819,1789058575.2789698
i,1789058576.6863565,1789058576.7653065
l,1789058576.8954308,1789058576.9652631
l,1789058577.0170383,1789058577.0781043
a,1789058577.264885,1789058577.3568995
i,1789058577.402537,1789058577.5404131
n,1789058577.596458,1789058577.6793365
Key.space,1789058577.8103302,1789058577.8618448
a,1789058578.0447316,1789058578.1617792
Key.space,1789058578.146028,1789058578.216539
m,1789058578.3296568,1789058578.4055872
i,1789058578.493731,1789058578.5694892
n,1789058578.5850027,1789058578.6608317
i,1789058578.7087991,1789058578.7750478
m,1789058578.8248725,1789058578.9136767
a,1789058578.9867637,1789058579.0813155
l,1789058579.0823169,1789058579.1514688
Key.space,1789058579.2715225,1789058579.3388243
s,1789058579.3388243,1789058579.38994
w,1789058579.4656346,1789058579.5958076
a,1789058579.5583994,1789058579.6835916
p,1789058579.661938,1789058579.750507
Key.space,1789058579.8521097,1789058579.9361935
t,1789058579.9784532,1789058580.0623796
o,1789058580.063391,1789058580.152701
Key.space,1789058580.210731,1789058580.2870502
c,1789058580.329281,1789058580.3954892
o,1789058580.3934884,1789058580.4476016
p,1789058580.5384953,1789058580.624768
Key.space,1789058580.7050967,1789058580.7771597
m,1789058580.865237,1789058580.9320858
",",1789058580.865237,1789058580.9331307
i,1789058581.0821404,1789058581.1590624
l,1789058581.3163817,1789058581.3769617
l,1789058581.442231,1789058581.5200489
i,1789058581.6623595,1789058581.730457
o,1789058581.8205307,1789058581.9097042
n,1789058581.9870858,1789058582.0756395
s,1789058582.115598,1789058582.2211986
Key.space,1789058582.3515077,1789058582.4076633
o,1789058582.5170002,1789058582.627697
f,1789058582.6831832,1789058582.7505248
Key.backspace,1789058583.060363,1789058583.8915818
Key.backspace,1789058584.1333945,1789058584.1785607
m,1789058584.7383761,1789058584.822031
i,1789058584.9004536,1789058584.9825063
l,1789058585.10433,1789058585.16841
l,1789058585.2332509,1789058585.292187
i,1789058585.4164066,1789058585.4869819
o,1789058585.5530643,1789058585.6434405
n,1789058585.710816,1789058585.7811477
Key.space,1789058585.8728426,1789058585.90543
s,1789058585.8996806,1789058585.9689677
Key.backspace,1789058586.1693246,1789058586.2274003
Key.backspace,1789058586.2819982,1789058586.3617206
s,1789058586.3743298,1789058586.459955
Key.space,1789058586.5242732,1789058586.584668
o,1789058586.668046,1789058586.7547364
f,1789058586.8362844,1789058586.9153595
Key.space,1789058586.9864767,1789058587.0553648
[,1789058587.2550278,1789058587.2827795
p,1789058587.2256262,1789058587.339937
a,1789058587.3104994,1789058587.4497268
c,1789058587.4209688,1789058587.476917
Key.backspace,1789058587.7384627,1789058587.823382
Key.backspace,1789058587.8903334,1789058587.9522715
Key.backspace,1789058588.034225,1789058588.1106725
a,1789058588.0896392,1789058588.2298594
c,1789058588.188228,1789058588.2796807
Key.space,1789058588.3155622,1789058588.396041
;,1789058588.7646408,1789058588.791549
Key.backspace,1789058589.3392043,1789058589.41042
;,1789058589.4925296,1789058589.6000636
o,1789058589.8073702,1789058589.8619728
Key.backspace,1789058590.0163813,1789058590.0861576
Key.backspace,1789058590.153034,1789058590.2227163
l,1789058590.3296146,1789058590.4275908
o,1789058590.5387845,1789058590.6133368
Key.backspace,1789058590.9358647,1789058591.0256557
