key_id,press_time,release_time
Key.backspace,1788966939.7126231,1788966939.7815132
Key.backspace,1788966939.8912838,1788966939.9478395
a,1788966940.3230195,1788966940.40505
n,1788966940.4112966,1788966940.4975622
Key.space,1788966940.5490518,1788966940.648663
c,1788966940.8016865,1788966940.9345636
a,1788966940.9241111,1788966941.0572293
l,1788966940.9940796,1788966941.060483
l,1788966941.1357567,1788966941.2285836
Key.space,1788966941.2540314,1788966941.3828588
i,1788966941.6328537,1788966941.7288413
s,1788966941.7339246,1788966941.8046227
Key.backspace,1788966942.1392996,1788966942.211658
t,1788966942.2210798,1788966942.3268955
s,1788966942.5487554,1788966942.5980544
e,1788966942.6038868,1788966942.7407558
l,1788966942.7979026,1788966942.8986628
f,1788966942.8898084,1788966943.013355
Key.space,1788966943.0492995,1788966943.2009685
w,1788966943.275904,1788966943.3919253
h,1788966943.3601074,1788966943.448906
e,1788966943.480397,1788966943.5995927
n,1788966943.5646904,1788966943.640836
Key.space,1788966943.6658902,1788966943.8073967
a,1788966943.7389455,1788966943.9398296
Key.space,1788966943.9165282,1788966944.0270913
k,1788966944.1866882,1788966944.2673624
e,1788966944.2636347,1788966944.350022
y,1788966944.455591,1788966944.5389569
Key.space,1788966944.5561247,1788966944.657758
i,1788966944.8207328,1788966944.907459
s,1788966944.9090853,1788966945.0231545
Key.space,1788966944.9887443,1788966945.099303
p,1788966945.165195,1788966945.258744
t,1788966945.2159476,1788966945.3009832
r,1788966945.212327,1788966945.3246248
e,1788966945.406801,1788966945.4949899
Key.backspace,1788966945.5831885,1788966945.655185
Key.backspace,1788966945.7397861,1788966945.8115387
e,1788966946.0519884,1788966946.167788
s,1788966946.2241817,1788966946.3071115
s,1788966946.3569167,1788966946.4879503
e,1788966946.5759811,1788966946.6778882
s,1788966946.7756636,1788966946.889044
Key.space,1788966946.998684,1788966947.0863724
Key.backspace,1788966947.1991296,1788966947.2588773
Key.backspace,1788966947.3390486,1788966947.4136016
d,1788966947.3774624,1788966947.481855
Key.space,1788966947.4641323,1788966947.5679834
o,1788966947.7354028,1788966947.8277981
r,1788966947.8669145,1788966947.9817915
Key.space,1788966947.9551704,1788966948.0912824
r,1788966948.1034062,1788966948.1913705
e,1788966948.2750719,1788966948.375531
l,1788966948.397848,1788966948.4738116
e,1788966948.5041006,1788966948.6255755
a,1788966948.612042,1788966948.7785952
s,1788966948.7255228,1788966948.81855
e,1788966948.7770572,1788966948.8932402
d,1788966949.5255435,1788966949.6335762
.,1788966949.988763,1788966950.043947
Key.enter,1788966951.9904501,1788966952.075216
Key.shift,1788966952.2769763,1788966952.852389
Key.space,1788966952.85741,1788966952.9660778
l,1788966953.4546638,1788966953.5301464
i,1788966953.642583,1788966953.7085361
s,1788966953.6863225,1788966953.7772512
t,1788966953.8486767,1788966953.9422514
e,1788966954.0368197,1788966954.1561036
n,1788966954.1593359,1788966954.2318394
e,1788966954.2725954,1788966954.3615146
r,1788966954.4390237,1788966954.5492413
",",1788966954.567563,1788966954.6711338
Key.backspace,1788966955.0278356,1788966955.1134841
.,1788966955.2490935,1788966955.3488774
j,1788966955.4367306,1788966955.5515108
o,1788966955.5714877,1788966955.6749425
i,1788966956.1745417,1788966956.2822528
n,1788966956.4159262,1788966956.4513664
m,1788966956.4087796,1788966956.4528203
Key.backspace,1788966956.7721965,1788966956.8642337
Key.backspace,1788966956.984747,1788966957.0798306
n,1788966957.200607,1788966957.2962682
Key.space,1788966957.3104692,1788966957.434355
i,1788966957.4408712,1788966957.513047
s,1788966957.5647378,1788966957.690541
Key.space,1788966957.6884854,1788966957.8034272
n,1788966957.9343386,1788966958.0412433
e,1788966958.0686622,1788966958.1887708
v,1788966958.227181,1788966958.3208585
e,1788966958.2919989,1788966958.3936436
Key.backspace,1788966958.9709654,1788966959.0375547
Key.backspace,1788966959.1126723,1788966959.1868029
c,1788966959.1238377,1788966959.205228
e,1788966959.3208935,1788966959.4400764
s,1788966959.6027908,1788966959.7016387
s,1788966959.7818003,1788966959.896717
a,1788966959.8838036,1788966960.0244539
r,1788966960.0613453,1788966960.1803975
y,1788966960.184192,1788966960.2591047
Key.space,1788966960.2750556,1788966960.416042
a,1788966960.3624158,1788966960.5267205
s,1788966960.46243,1788966960.610244
Key.space,1788966960.5561619,1788966960.711343
i,1788966962.2753553,1788966962.3651671
y,1788966962.3678977,1788966962.4787462
Key.space,1788966962.4726985,1788966962.6187177
m,1788966962.623754,1788966962.7070432
Key.backspace,1788966962.8738642,1788966962.9388487
Key.backspace,1788966963.0254927,1788966963.0953715
Key.backspace,1788966963.1920717,1788966963.284148
y,1788966963.2775915,1788966963.3478436
Key.space,1788966963.3587077,1788966963.4321055
Key.backspace,1788966963.6854973,1788966963.7452722
Key.backspace,1788966963.8218176,1788966963.9116273
t,1788966963.9779413,1788966964.0724814
Key.space,1788966964.5871136,1788966964.6990821
m,1788966964.7446778,1788966964.8126543
a,1788966964.8328161,1788966964.934013
k,1788966964.9848697,1788966965.07323
e,1788966965.0950685,1788966965.2219915
s,1788966965.1816132,1788966965.2812572
Key.space,1788966965.2480407,1788966965.4203758
t,1788966965.3701653,1788966965.4799235
h,1788966965.4819374,1788966965.5610306
e,1788966965.5895894,1788966965.7055368
Key.space,1788966965.676663,1788966965.7787404
e,1788966970.4366536,1788966970.5351045
x,1788966970.668731,1788966970.738462
e,1788966971.5517044,1788966971.668877
c,1788966971.9376986,1788966972.0455372
u,1788966972.4200115,1788966972.502574
t,1788966972.5525393,1788966972.6627097
i,1788966972.675626,1788966972.7387004
o,1788966972.8152335,1788966972.8936446
n,1788966973.014641,1788966973.0819113
Key.space,1788966973.1519198,1788966973.2673395
o,1788966973.3994386,1788966973.4624145
f,1788966973.4886484,1788966973.5961635
Key.space,1788966973.5985546,1788966973.7209954
t,1788966973.714803,1788966973.837019
h,1788966973.8425577,1788966973.9298406
e,1788966973.9922655,1788966974.0947053
Key.space,1788966974.0829058,1788966974.1965399
r,1788966974.6188424,1788966974.7038214
e,1788966974.8035882,1788966974.932682
a,1788966974.9346948,1788966975.0667474
t,1788966975.5574367,1788966975.6556678
Key.backspace,1788966975.821003,1788966975.9047956
Key.backspace,1788966975.966322,1788966976.033719
s,1788966975.9801517,1788966976.0771153
t,1788966976.1269615,1788966976.214939
Key.space,1788966976.1872218,1788966976.2466629
o,1788966976.3811262,1788966976.4897594
f,1788966976.5606787,1788966976.6946435
Key.space,1788966976.6858168,1788966976.822029
t,1788966976.7995758,1788966976.9041178
h,1788966976.8649664,1788966976.9436922
e,1788966977.0118496,1788966977.1229472
Key.space,1788966977.0875597,1788966977.201315
c,1788966977.2767966,1788966977.389497
o,1788966977.3965673,1788966977.468768
d,1788966977.490698,1788966977.570032
e,1788966977.6452749,1788966977.7470481
Key.space,1788966977.7254636,1788966977.85011
s,1788966978.3750684,1788966978.425202
t,1788966978.505271,1788966978.6167204
o,1788966978.61185,1788966978.6557727
p,1788966978.7373545,1788966978.8256083
",",1788966979.8500943,1788966979.9017053
Key.space,1788966979.9286916,1788966980.0307665
u,1788966980.4339957,1788966980.5110826
n,1788966980.614362,1788966980.6888268
t,1788966980.75864,1788966980.8564034
i,1788966980.8772767,1788966980.9389987
l,1788966981.061291,1788966981.1479557
Key.space,1788966981.2487383,1788966981.3453445
t,1788966981.6291518,1788966981.746778
h,1788966981.7280822,1788966981.7953022
e,1788966981.8418689,1788966981.9587047
Key.space,1788966981.9252663,1788966982.0240233
k,1788966982.0136325,1788966982.0840974
e,1788966982.1055908,1788966982.175498
y,1788966982.2876134,1788966982.3924348
Key.space,1788966982.424574,1788966982.6146476
c,1788966982.5866408,1788966982.700366
o,1788966982.6830366,1788966982.738911
l,1788966982.8334224,1788966982.8945796
l,1788966982.9748127,1788966983.0414143
e,1788966983.033379,1788966983.1255667
c,1788966983.243517,1788966983.3328052
t,1788966983.5424018,1788966983.6749012
i,1788966983.671357,1788966983.730037
o,1788966983.8037398,1788966983.8786428
n,1788966983.928863,1788966984.0487716
Key.space,1788966984.319783,1788966984.4214895
i,1788966984.404659,1788966984.4771667
s,1788966984.5180593,1788966984.5987546
Key.space,1788966984.6038754,1788966984.7083054
Key.backspace,1788966985.2090113,1788966985.30348
Key.enter,1788966985.4663348,1788966985.556612
#,1788966905.7056088,1788966986.3948362
Key.shift,1788966985.5708098,1788966986.4227567
Key.space,1788966986.3605547,1788966986.5392966
h,1788966986.5758533,1788966986.650748
a,1788966986.6540635,1788966986.768756
p,1788966986.8240218,1788966986.8821898
p,1788966986.9405384,1788966987.021591
e,1788966987.0661864,1788966987.1872833
n,1788966987.2279642,1788966987.2866225
i,1788966987.4125628,1788966987.4777508
n,1788966987.5782454,1788966987.6292617
g,1788966987.615186,1788966987.7299995
.,1788966989.4017038,1788966989.483554
Key.space,1788966989.5204313,1788966989.6711054
w,1788966990.1847196,1788966990.2730072
h,1788966990.2536993,1788966990.3089695
e,1788966990.369932,1788966990.5006921
n,1788966990.4723682,1788966990.549126
Key.space,1788966990.5630047,1788966990.6934404
Key.caps_lock,1788966990.7392128,1788966990.905202
e,1788966991.0476635,1788966991.1689413
s,1788966991.294015,1788966991.4022439
c,1788966991.4802275,1788966991.6135945
Key.space,1788966991.601665,1788966991.7373438
Key.caps_lock,1788966991.8721335,1788966991.9859724
i,1788966992.0415075,1788966992.1290498
s,1788966992.1542099,1788966992.2416477
Key.space,1788966992.2375507,1788966992.3556905
p,1788966992.3303242,1788966992.4242017
r,1788966992.3903394,1788966992.4853039
w,1788966992.5930276,1788966992.6380022
e,1788966992.5873253,1788966992.6587708
s,1788966992.6634188,1788966992.7390044
s,1788966992.803242,1788966992.879456
Key.backspace,1788966992.9827163,1788966993.0536745
Key.backspace,1788966993.1395931,1788966993.190185
Key.backspace,1788966993.270314,1788966993.3276203
s,1788966993.3467164,1788966993.4349675
s,1788966993.5238764,1788966993.6547325
e,1788966993.691898,1788966993.781195
d,1788966993.858303,1788966993.9735847
Key.space,1788966994.0980349,1788966994.2447293
i,1788966994.2734115,1788966994.3414395
t,1788966994.3883138,1788966994.4921763
Key.space,1788966994.4711971,1788966994.6014602
s,1788966995.2380693,1788966995.3064399
i,1788966995.3149848,1788966995.3900592
g,1788966995.545878,1788966995.6372654
n,1788966995.6320238,1788966995.7073612
a,1788966995.7907605,1788966995.9050176
l,1788966995.9494941,1788966996.0239363
s,1788966996.0272677,1788966996.1420252
Key.space,1788966996.1374767,1788966996.2386434
t,1788966996.236777,1788966996.335721
h,1788966996.324498,1788966996.391813
e,1788966996.457215,1788966996.557465
Key.space,1788966996.507998,1788966996.6392536
l,1788966997.099993,1788966997.1593792
i,1788966997.263724,1788966997.3172178
s,1788966997.3001611,1788966997.3771358
y,1788966997.4851892,1788966997.5072784
t,1788966997.4831648,1788966997.538782
Key.backspace,1788966997.9544256,1788966998.0229645
e,1788966998.4498522,1788966998.5471542
n,1788966998.5726168,1788966998.6510234
e,1788966998.6677504,1788966998.7491908
r,1788966998.8439834,1788966998.9554586
Key.space,1788966998.9645088,1788966999.142698
t,1788966999.1192913,1788966999.2400768
o,1788966999.2294667,1788966999.3030047
Key.space,1788966999.323209,1788966999.433571
Key.backspace,1788966999.7601013,1788966999.8226504
Key.backspace,1788966999.8996558,1788966999.9567606
Key.backspace,1788967000.0364783,1788967000.1209178
t,1788967000.174007,1788967000.29991
h,1788967000.3029156,1788967000.3803773
a,1788967000.3648088,1788967000.508763
t,1788967000.4962099,1788967000.6272523
Key.space,1788967000.6034868,1788967000.7831051
t,1788967000.7176387,1788967000.8190324
h,1788967000.779365,1788967000.8531947
e,1788967000.925928,1788967001.0472546
Key.space,1788967001.0110633,1788967001.1433895
p,1788967001.1389225,1788967001.2536352
r,1788967001.242337,1788967001.3639896
o,1788967001.5335038,1788967001.6087358
c,1788967001.6167455,1788967001.7069886
e,1788967001.895862,1788967001.9988244
s,1788967002.0837078,1788967002.1711617
s,1788967002.2674036,1788967002.3517842
Key.space,1788967002.3361998,1788967002.4464657
i,1788967002.4514382,1788967002.5220525
f,1788967002.5408525,1788967002.6320372
Key.space,1788967002.6278203,1788967002.7429204
Key.backspace,1788967002.9738216,1788967003.025984
Key.backspace,1788967003.1391885,1788967003.193258
s,1788967003.600205,1788967003.700107
Key.space,1788967003.6677964,1788967003.8359935
o,1788967003.845631,1788967003.916212
v,1788967003.943423,1788967004.0498369
e,1788967004.171326,1788967004.2675877
r,1788967004.3536584,1788967004.450112
.,1788967013.4052606,1788967013.4700215
Key.space,1788967013.4841826,1788967013.5927684
a,1788967015.428015,1788967015.5763252
n,1788967015.8092554,1788967015.8959913
d,1788967015.8990126,1788967016.0199106
Key.space,1788967016.004137,1788967016.1743588
r,1788967016.155985,1788967016.253827
e,1788967016.3311114,1788967016.4217534
s,1788967016.396526,1788967016.5193155
t,1788967016.5653555,1788967016.6754122
Key.space,1788967016.646548,1788967016.781045
o,1788967016.7730465,1788967016.858942
f,1788967016.8502548,1788967016.9658642
Key.space,1788967016.9602602,1788967017.1068351
t,1788967017.0783029,1788967017.1712391
h,1788967017.1574678,1788967017.2352242
e,1788967017.2632797,1788967017.3669636
Key.space,1788967017.296579,1788967017.4887407
c,1788967017.453812,1788967017.5858827
o,1788967017.5798295,1788967017.6805346
e,1788967017.6854172,1788967017.7635815
Key.space,1788967017.8113587,1788967017.9465694
Key.backspace,1788967018.1335325,1788967018.2138147
Key.backspace,1788967018.2703786,1788967018.377685
d,1788967018.3210304,1788967018.3988562
e,1788967018.4773562,1788967018.560189
Key.space,1788967018.5467443,1788967018.7102726
c,1788967018.6866052,1788967018.7699032
a,1788967018.7365446,1788967018.888005
n,1788967018.8687308,1788967019.0110185
Key.space,1788967018.9700625,1788967019.1700306
b,1788967019.3244736,1788967019.393144
e,1788967019.7966557,1788967019.9064064
Key.space,1788967019.966287,1788967020.104718
w,1788967020.6793404,1788967020.7692132
r,1788967020.8448715,1788967020.9643562
i,1788967020.981405,1788967021.045852
t,1788967021.0728447,1788967021.1775804
e,1788967021.3066826,1788967021.397918
Key.backspace,1788967021.583151,1788967021.6736662
t,1788967021.6472147,1788967021.7221575
e,1788967021.8043845,1788967021.9161718
n,1788967021.900132,1788967021.9747965
.,1788967024.536681,1788967024.6258137
Key.enter,1788967026.9790738,1788967027.0290341
Key.shift,1788967027.5458817,1788967028.0192213
Key.space,1788967028.0268133,1788967028.165155
i,1788967028.1998749,1788967028.294013
f,1788967028.7112598,1788967028.819154
Key.space,1788967028.8228323,1788967028.9821692
t,1788967028.9477174,1788967029.0842218
h,1788967029.066225,1788967029.1538436
e,1788967029.2222488,1788967029.3362846
s,1788967029.3527026,1788967029.4461737
Key.backspace,1788967029.7303007,1788967029.8049586
r,1788967029.8462665,1788967029.9516525
e,1788967030.0401528,1788967030.1771543
Key.space,1788967030.1803699,1788967030.3436136
i,1788967030.3578541,1788967030.4394464
s,1788967030.4681509,1788967030.5825331
Key.space,1788967030.5526443,1788967030.6940908
n,1788967030.6740575,1788967030.7529929
o,1788967030.8826401,1788967030.9642901
t,1788967031.0133893,1788967031.0628512
Key.space,1788967031.0300164,1788967031.153642
l,1788967031.18602,1788967031.278201
Key.backspace,1788967031.40192,1788967031.4643307
Key.backspace,1788967031.5510144,1788967031.6337826
Key.backspace,1788967031.7078028,1788967031.8268685
Key.space,1788967031.8684375,1788967031.9805877
l,1788967031.9588335,1788967032.02695
i,1788967032.1224616,1788967032.2046678
s,1788967032.1848896,1788967032.2815373
t,1788967032.6999428,1788967032.8066843
e,1788967032.9170184,1788967033.0426006
r,1788967033.4163625,1788967033.464106
Key.backspace,1788967033.7475715,1788967033.8216534
j,1788967033.965443,1788967034.0308757
e,1788967034.0362039,1788967034.0987988
Key.backspace,1788967034.3707817,1788967034.442479
Key.backspace,1788967034.5132813,1788967034.5976892
n,1788967034.7458806,1788967034.756436
e,1788967035.0618246,1788967035.1586008
r,1788967035.2367134,1788967035.3732574
Key.space,1788967035.3544736,1788967035.567115
t,1788967035.5121934,1788967035.6196446
h,1788967035.6082604,1788967035.6752634
a,1788967035.688066,1788967035.803296
n,1788967035.8145354,1788967035.8723788
